messageId;userId;timestamp;message;tag;
98937708;98937708;2017-10-30 08:56:00;$UTSI ðŸ’ª right now! ðŸ’ƒðŸ•º;NULL;
98937687;98937687;2017-10-30 08:55:00;Steve Wozniak Thinks Bitcoin Better than Dollar or Goldcryptovest.com/news/steve-w...$BTC.X;NULL;
98937686;98937686;2017-10-30 08:55:00;Ethereal SF: The Culture-Focused Ethereum Event Scheduled for October 27cryptovest.com/news/etherea...$ETH.X;NULL;
98937685;98937685;2017-10-30 08:55:00;$UWT can some one send the link of eia ctude oil week over week;NULL;
98937673;98937673;2017-10-30 08:54:00;Forex Morning Briefing, Major Pairs$DXY, $EUR, $JPY, $GBP, $AUD  livetradingnews.com/forex-m...;NULL;
98937672;98937672;2017-10-30 08:54:00;$BIOA ENO is cleaning the house, he is the man everyone should trust, if not even this week they could announce new COO, who that could be ?;NULL;
98937670;98937670;2017-10-30 08:54:00;$NWS New editor appointments at News Corp themarketisopen.com/posts/n...;NULL;
98937661;98937661;2017-10-30 08:53:00;$NAK  soon;NULL;
98937660;98937660;2017-10-30 08:53:00;[Chart of the Week] Fibonacci Analysis On Bitcoin allstarcharts.com/chart-wee...  $XBTUSD $BCOIN $BTC.X $BTCUSD ;Bullish;
98937658;98937658;2017-10-30 08:53:00;$LODE After spending an hour reading through SEC EDGAR for LODE.. there's some fishy shit going on with this company....;NULL;
98937656;98937656;2017-10-30 08:53:00;$EURAUD: If pair manages to above 10/12 high (1.524), it can open extension higher to 1.541 - 1.565 area next #elliottwave;NULL;
98937644;98937644;2017-10-30 08:52:00;$GPRO $10 + by this Friday...if Bond can push crappy (I mean underperforming) stocks higher with his clones then so can Cramer...Booyah!;NULL;
98937636;98937636;2017-10-30 08:52:00;Investors taking a Pharma punt on $CBAY Cymabay Therapeutics might have a while to wait  https://simplywall.st/NasdaqCM:CBAY/cymabay-therapeutics/?utm_medium=stocktwits&anchor=past-future-earnings#past-future-earnings;NULL;
98937634;98937634;2017-10-30 08:52:00;$CYTR up tomorrow ;Bullish;
98937633;98937633;2017-10-30 08:51:00;$NTDOY Nikkei down 0.45% after 16 day streak. Seems fine. Earnings might not beat the natural pullback. Trend seems fine. ;Bullish;
98937627;98937627;2017-10-30 08:51:00;$FCEL a true all systems go buy. This is not a drill. I'm long $3 nov, $2 Jan 18, $1 April, $2 and $3 Jan 19 calls;NULL;
98937626;98937626;2017-10-30 08:51:00;$UGAZ $DGAZ Bears Getting the job done!;NULL;
98937625;98937625;2017-10-30 08:51:00;Lloyds Lifts Full Year Guidance on Strong Third Quarter $LYG thestreet.com/story/1435792...;NULL;
98937624;98937624;2017-10-30 08:51:00;$AMD Must go up ðŸ” ;Bullish;
98937618;98937618;2017-10-30 08:51:00;$BK Director Garden Edward sold about 5M shares. Worth watching for some potential Puts . Nothing concrete yet;NULL;
98937612;98937612;2017-10-30 08:50:00;$AMD investors worry about crypto currencies, but commercial blockchain will be as big as the internet in disruption and it needs GPU! ;Bullish;
98937607;98937607;2017-10-30 08:50:00;$AMZN always falls after earnings. You should know better.;NULL;
98937603;98937603;2017-10-30 08:49:00;$HMNY 600k, $AMD +0.10 what else should I add to my bag... ;Bullish;
98937602;98937602;2017-10-30 08:49:00;$WEED.CA  Look whos back shadys back tell a friend tell a friend tell a friend;NULL;
98937601;98937601;2017-10-30 08:49:00;$FCEL Im not a pumper. Trying to influence people's trades to me is truly irrelevant. What I want is a public record of my trades. $FCEL is;NULL;
98937598;98937598;2017-10-30 08:49:00;$USDJPY Getting ready to pierce thru 114 and move upward.  Easy money on the table. ;Bullish;
98937596;98937596;2017-10-30 08:49:00;$OSTK slow and steady long term hold. We are leaving 30s heading to 40s soon. ;Bullish;
98937591;98937591;2017-10-30 08:48:00;$AMD new products: Ryzen desktop OEM, Ryzen mobile,  EPYC, Itâ€™s just the start. QoQ volatility but long term positive prospect intact ! ;Bullish;
98937589;98937589;2017-10-30 08:48:00;$TRVN Once the application is submitted, the FDA has 60 days to conduct a preliminary review... ;Bullish;
98937585;98937585;2017-10-30 08:48:00;$JAGX time to start an up trend? ;Bullish;
98937584;98937584;2017-10-30 08:48:00;$TRVN Once approval of an NDA is obtained, the new drug can be legally marketed starting that day in the U.S. ;Bullish;
98937582;98937582;2017-10-30 08:48:00;$HIMX digitimes.com.tw/tech/dt/n/... ;Bullish;
98937581;98937581;2017-10-30 08:48:00;Our Traders breakdown potential movers everydayFree@ Https://Goo.Gl/qWs3tt$TXNET $YECO $GBSN ;Bullish;
98937567;98937567;2017-10-30 08:47:00;$SKX Believe the 40% up move was way exaggerated.   Looking for an entry to short. ;Bearish;
98937566;98937566;2017-10-30 08:47:00;$AMD delusion fest circa '17;NULL;
98937564;98937564;2017-10-30 08:47:00;$AVP unusual activity on the call options for November 3rd expiry. $2.5 strike had 30k vol on Friday and 4.3k vol today. Def worth watching;NULL;
98937559;98937559;2017-10-30 08:46:00;$AAPL iPhone x wonâ€™t do anything for this stock.;NULL;
98937557;98937557;2017-10-30 08:46:00;$CMG THANKS A LOT ;Bearish;
98937554;98937554;2017-10-30 08:46:00;$AMD The guidance is actually good. Q4 is always weaker compared to AMD's Q3 sequentially. The guidance for the year is up however.;NULL;
98937553;98937553;2017-10-30 08:46:00;$GLUU Losing that 4.20ish support zone. Gap fill below it is if so. GF pre ER = Good / Gap fill post ER = bad.;NULL;
98937552;98937552;2017-10-30 08:46:00;$NAK People be saying Mo' money Mo' problems, BUT I say: Mo' Nak Mo' Money!!! ðŸ˜Ž ;Bullish;
98937551;98937551;2017-10-30 08:46:00;$AMD  Inverted slalom on daily.....oversold and ready to rebound. ;Bullish;
98937548;98937548;2017-10-30 08:45:00;$RGC Tiered Pricing? So $20 for friday night blockbuster? But $6 to see indie film on a Tuesday? Might as well use Movie Pass $HMNY;NULL;
98937544;98937544;2017-10-30 08:45:00;$XTNT they have a nice website investor page I can say that much lol. Better than most back ally jobs lol;NULL;
98937541;98937541;2017-10-30 08:45:00;$TGTX I agree. dont think  we will get much movement this week. Someday shorts have to cover and current valuation is far too low 2018 1.5B+ ;Bullish;
98937520;98937520;2017-10-30 08:43:00;Canaccord Genuity Believes Quidel Corp (NASDAQ: QDEL) Still Has Room to Grow $QDEL analystratings.com/articles...;NULL;
98937519;98937519;2017-10-30 08:43:00;$RNVA OMG. WHY ??? ;Bullish;
98937518;98937518;2017-10-30 08:43:00;$AMD Crappy forecast,WS will pound this much lower.;NULL;
98937516;98937516;2017-10-30 08:43:00;$AMD I can't wait till AMD misses ER so we can go up 10%. ;Bullish;
98937514;98937514;2017-10-30 08:43:00;Aurinia Pharmaceuticals Received its Third Buy in a Row $AUPH analystratings.com/articles...;NULL;
98937511;98937511;2017-10-30 08:42:00;$HMNY Serious question here. Is NFLX profitable?;NULL;
98937504;98937504;2017-10-30 08:42:00;Investors in Chipotle Mexican Grill $CMG must be excited about the 228.1% EPS growth estimate in 3 years: https://simplywall.st/NYSE:CMG/chipotle-mexican-grill/?utm_medium=stocktwits&anchor=past-future-earnings#past-future-earnings;NULL;
98937503;98937503;2017-10-30 08:42:00;Learn how the top momentum traders navigate the market for free!Https://Goo.Gl/JBTwQ $EW $RGC ;Bullish;
98937501;98937501;2017-10-30 08:42:00;$CMG #ponzi scheme ;Bearish;
98937494;98937494;2017-10-30 08:42:00;$AMD this stuff gonna jump up 3~4% on open, crazy panic sales after market close! BUY BUY BUY! ;Bullish;
98937489;98937489;2017-10-30 08:42:00;$ES_F 2559.50-62.50 continues to be the key inflection point. How ES responds to that Zone will help set the bias youtube.com/watch?v=tkZuIBq... $$;NULL;
98937487;98937487;2017-10-30 08:42:00;$SPY 18 minutes. Buckle up boys. ;Bearish;
98937486;98937486;2017-10-30 08:42:00;$CL_F Brent has formed a cup and handle on the daily, a break higher is likely to trigger a lot of stops, flat now but watching this closely;NULL;
98937484;98937484;2017-10-30 08:42:00;$AMD This got hammered by Wall Street based on implied vol going into ER. Companies get "picked" to succeed nowadays.;NULL;
98937482;98937482;2017-10-30 08:41:00;Get in depth analysis of of the hot stocks we are watching dailyFree@ Https://Goo.Gl/qWs3tt$PII $SENS $TLRD ;Bullish;
98937480;98937480;2017-10-30 08:41:00;$XIV this upcoming weekend will be interesting.  Monday opening could be a bloodbath.  Asia is ready to fall.  US politics causing issues;NULL;
98937478;98937478;2017-10-30 08:41:00;New to trading? Get a 4 week free mentorship here!Https://Goo.Gl/JBTwQ $DELT ;Bullish;
98937473;98937473;2017-10-30 08:41:00;How can scanners andindicators make you profitable?Learn how free @ Https://Goo.Gl/qWs3tt$BONT $VISI $AMTX ;Bullish;
98937472;98937472;2017-10-30 08:41:00;$GPRO  Never listen to Cramer.  He is an entertainer for short term memory viewers.;NULL;
98937471;98937471;2017-10-30 08:41:00;$QD Folks sell @29. They all waiting. There was no big catalyst on yesterday & today to drag up the price.;NULL;
98937468;98937468;2017-10-30 08:41:00;Wall Streetâ€™s Top Analysts Upgrades, Downgrades & Initiations$BSX,  $GE, $HAS, $TMUS livetradingnews.com/wall-st...;NULL;
98937466;98937466;2017-10-30 08:41:00;$XXII going on a Vega One diet until this reaches ten;NULL;
98937462;98937462;2017-10-30 08:41:00;$DRYS SHORTS known be fairly smart LOT BUT 58%. Short doubtless a lot DUMB Short $ come in ( FAMOUS ECONOMIST â€œwhen facts change I CHANGEâ€)! ;Bullish;
98937460;98937460;2017-10-30 08:40:00;$AMD Expert tip: There's an app out there that will swap the colour red for green so that it looks like you haven't lost money.;NULL;
98937458;98937458;2017-10-30 08:40:00;Custom scanners drive our trades all day!Learn how free @ Https://Goo.Gl/qWs3tt$SSKN $TESS $NSPR ;Bullish;
98937450;98937450;2017-10-30 08:40:00;$EURGBP eurgbp  25-27/10/2017. sell ;Bearish;
98937449;98937449;2017-10-30 08:40:00;$NAK I honestly just want Trump's pursed lips to whisper in my ear, "You're a dirty, little naker" before I go to sleep every night. :') ;Bullish;
98937448;98937448;2017-10-30 08:40:00;Custom Dashboards for our members! Join the #1 Trading Chatroom FREE:Https://Goo.Gl/qWs3tt$ORPN $CONN ;Bullish;
98937447;98937447;2017-10-30 08:40:00;$ICPT This is the end. .. Story.;NULL;
98937446;98937446;2017-10-30 08:40:00;$CMG everyone knows their will be a small dead cat bounce and then epic tankage ;Bearish;
98937444;98937444;2017-10-30 08:40:00;$IMUC I used my EBT to buy shares.  Screw the kids,  they're fat anyways. ;Bullish;
98937440;98937440;2017-10-30 08:40:00;F'ing $T misses by a bunch drops 1%, $AMD beats and drops 10% ... Da'Fuq?;NULL;
98937437;98937437;2017-10-30 08:39:00;$HIMX baystreet.ca/techinsider/92... ;Bullish;
98937432;98937432;2017-10-30 08:39:00;Blackham Resources Ltd (ASX:BLK) Annual Report to Shareholders $BLK $BKHRF $NZ3 @BlackhamRes #abnnewswire abnnewswire.net/press/en/90...;NULL;
98937428;98937428;2017-10-30 08:39:00;$PTCT If some kids truly are believers of Alturen and it has made their lives better, perhaps best to delay the CRL if thatâ€™s the case;NULL;
98937423;98937423;2017-10-30 08:38:00;$ATOS it's all good and fun on here, but don't call this a "shitty stock" this is actually a medication for breast cancer, a great cause.;NULL;
98937419;98937419;2017-10-30 08:38:00;$FSLR solar is the future. Will take over all other energy sources. First solar is the $XOM of solar. Confident in this future ;Bullish;
98937415;98937415;2017-10-30 08:38:00;$RAD Whereâ€™s catalyst or good news folks kept pumping on for 3 weeks?;NULL;
98937412;98937412;2017-10-30 08:38:00;$AMD Don't worry, I see a 4 dimensional coffee cup signal forming on the 30 day chart. We should all be able to feed our families by noon.;NULL;
98937409;98937409;2017-10-30 08:37:00;$BABA totally failed to break out or hold gains. Gonna most likely be bloody tomorrow;NULL;
98937408;98937408;2017-10-30 08:37:00;$DUST Need to see a major gap up on this issue.  It's long overdue.   Current conditions are highly supportive. ;Bullish;
98937407;98937407;2017-10-30 08:37:00;5-star analyst Alex Rygiel from FBR Capital rated $MAS w/a Buy.  tipranks.com/analysts/alex-...;NULL;
98937404;98937404;2017-10-30 08:37:00;$PTCT Iâ€™m not sure how realistic this is, but I wonder how many patients are desperately waiting news as much as traders are here;NULL;
98937399;98937399;2017-10-30 08:37:00;$HMNY bingo this guy got it. Theaters will be begging moviepass for deals when all the other theaters Makin $$$$$$$;NULL;
98937398;98937398;2017-10-30 08:37:00;$USEG $RGC $EW Find out for free how professional traders make watchlistsHttps://Goo.Gl/JBTwQA ;Bullish;
98937397;98937397;2017-10-30 08:37:00;$SNAP No One Likes Snap Incâ€¦ And for Good Reasons themarketisopen.com/posts/n...;NULL;
98937393;98937393;2017-10-30 08:37:00;$TENX $MMM $VISI WHAT WE LOOK FOR IN THE NEXT HOT STOCKFree Access: Https://Goo.Gl/JBTwQA ;Bullish;
98937389;98937389;2017-10-30 08:36:00;$PLM $WB $BONT Our Traders breakdown potential movers everydayFree@ Https://Goo.Gl/JBTwQA ;Bullish;
98937388;98937388;2017-10-30 08:36:00;$AMD  Yes, its not only possible but its reality...;NULL;
98937387;98937387;2017-10-30 08:36:00;$AGEN frustrated, yes.  But there's no good reason for this to be so low. TIME TO FIRE IT UP!!! ðŸ›« ;Bullish;
98937383;98937383;2017-10-30 08:36:00;Why Bitcoin can pullback from $6100 â€“ $6800? elliottwave-forecast.com/fo... $BTCUSD #elliottwave twitter.com/elliottforecast...;NULL;
98937382;98937382;2017-10-30 08:36:00;Our members caught onto this early! Get free access @ Https://Goo.Gl/qWs3tt$TXNET $YECO $GBSN ;Bullish;
98937381;98937381;2017-10-30 08:36:00;$NSPR $NVDA $DELTGET in depth analysis of of the hot stocks we are watching dailyFree@ Https://Goo.Gl/JBTwQA ;Bullish;
98937379;98937379;2017-10-30 08:35:00;Our Team takes fast action on hot stocks and trends!Get Free Live alerts @ Https://Goo.Gl/qWs3tt$PII $SENS ;Bullish;
98937378;98937378;2017-10-30 08:35:00;$HMNY theaters? Who gives a shit where the money comes from.Mcdonalds never turned me away for using a friend's debit card.THEY need shorted;NULL;
98937377;98937377;2017-10-30 08:35:00;$RAD Well I was a bear, but now I've come across two posts by employees of RAD hinting at an AMZ buyout.;NULL;
98937375;98937375;2017-10-30 08:35:00;See how our members are making profits from live alerts! Free @ Https://Goo.Gl/qWs3tt$ORPN $CONN $LTEA ;Bullish;
98937374;98937374;2017-10-30 08:35:00;$CYTR Letâ€™s say Vote No wins, does company has capital to run costly R&D?;NULL;
98937373;98937373;2017-10-30 08:35:00;$CXRX $SVRA $INTC How can scanners and indicators make you profitable? Learn how free @ Https://Goo.Gl/JBTwQA ;Bullish;
98937372;98937372;2017-10-30 08:35:00;$TSLA $335 slowed the momentum but I think it'll push to $330. $325 should hold. ;Bearish;
98937371;98937371;2017-10-30 08:35:00;$PLUG ER so close. News gotta come this week!;NULL;
98937367;98937367;2017-10-30 08:35:00;$NEO.X ðŸ‘ŒðŸ»ðŸ‘ŒðŸ»;NULL;
98937364;98937364;2017-10-30 08:35:00;$ATOS key resistance to break tomorrow 1.45;NULL;
98937363;98937363;2017-10-30 08:35:00;$SSKN $AKAM $COF Custom scanners drive our trades all day!Learn how free @ Https://Goo.Gl/JBTwQA ;Bullish;
98937359;98937359;2017-10-30 08:35:00;$GBPCHF GBPCHF 240 MINS SELL SETUP :) . Sell Setup :)Keep It Simple, Keep It Unique :)Happy Forex Trading :)Happy ;Bearish;
98937354;98937354;2017-10-30 08:34:00;$UGAZ ðŸš€ðŸš€ðŸš€ðŸš€ðŸš€;NULL;
98937353;98937353;2017-10-30 08:34:00;$ACAD Why?;NULL;
98937344;98937344;2017-10-30 08:34:00;Join free and get live alerts like these! Https://Goo.Gl/qWs3tt$AMTX $MLPS $USEG ;Bullish;
98937342;98937342;2017-10-30 08:34:00;$RLOG If you Oscar the grouch go short.   If you Big bird go long.  If you snuffles you know the outcome. youtube.com/watch?v=VKgRddC... ;Bullish;
98937336;98937336;2017-10-30 08:34:00;Learn & Earn Together!  Join the #1 Trading Chat now FREE!: Https://Goo.Gl/qWs3tt$ATOS $BONT $VISI ;Bullish;
98937333;98937333;2017-10-30 08:33:00;$AMRS Why would AMRS go up?;NULL;
98937313;98937313;2017-10-30 08:33:00;$ATOS Then AFTER THE FORM 8-K COMES THE REVERSE SPLIT.;NULL;
98937309;98937309;2017-10-30 08:33:00;$BLDP paultan.org/2017/10/25/driv... ;Bullish;
98937308;98937308;2017-10-30 08:33:00;$NPTN Moving a tad faster than I would like. Still holding.;NULL;
98937306;98937306;2017-10-30 08:33:00;$HG_F long @ 3.1625 ;Bullish;
98937305;98937305;2017-10-30 08:33:00;$AGEN It looks good today for CDC decision: acsh.org/news/2017/10/24/ne... ;Bullish;
98937302;98937302;2017-10-30 08:32:00;Havilah Resources Ltd (ASX:HAV) High Grade Drilling Results at Portia $HAV $FWL #abnnewswire @HavilahRes #gold abnnewswire.net/press/en/90...;NULL;
98937298;98937298;2017-10-30 08:32:00;$BPMX Don't let the shorts fool you. Someone is accumulating!;NULL;
98937295;98937295;2017-10-30 08:31:00;$USO $UWT $OIL $CL_F API: Distillate inventories also saw a sharp decline this week, down 4.949 MMbls versus an expected drop of 2 MMbls. ;Bullish;
98937294;98937294;2017-10-30 08:31:00;$V what is the implied move for tomorrow ?;NULL;
98937292;98937292;2017-10-30 08:31:00;got stop lossed with $VSAR gonna make it up with loading more $SHOP shares today. GL to VSAR holders ðŸ‘ ;Bullish;
98937290;98937290;2017-10-30 08:31:00;$CBAY Adding to WL. ;Bullish;
98937287;98937287;2017-10-30 08:31:00;$FIT ;Bearish;
98937286;98937286;2017-10-30 08:31:00;$CAT $JPM $NFLX $MMM $BA $XLF $XLI All BEARS Got kill by BULL this week. ;Bullish;
98937285;98937285;2017-10-30 08:31:00;$ATOS $IMNP OPTT $IMDZ $DRYS all ran up only to run into a FORM 8-K . What The F?ck is a FORM 8-K you are going to find out maybe in the AM;NULL;
98937284;98937284;2017-10-30 08:31:00;$EURUSD is the short term down trend changing. ..?;NULL;
98937280;98937280;2017-10-30 08:30:00;With a yield of 3.9% Target is worth a look if you like solid dividend payers $TGT simplywall.st/NYSE:TGT/targ...;NULL;
